collegeAthleteId,nflAthleteId,collegeId,collegeTeam,collegeConference,nflTeam,year,overall,round,pick,name,position,height,weight,preDraftRanking,preDraftPositionRanking,preDraftGrade,hometownInfo
3127264,103569,265,Washington State,Pac-12,Philadelphia,2019,22,1,22,Andre Dillard,Offensive Tackle,77,315,19,3,90,"{'city': 'Woodinville', 'state': 'WA', 'country': 'USA', 'latitude': '47.7545827', 'longitude': '-122.1588902', 'countyFips': '53033'}"
4038524,103586,265,Washington State,Pac-12,Jacksonville,2019,178,6,5,Gardner Minshew,Quarterback,73,225,240,10,49,"{'city': 'Brandon', 'state': 'MS', 'country': 'USA', 'latitude': '32.2731475', 'longitude': '-89.9868058', 'countyFips': '28121'}"
