collegeAthleteId,nflAthleteId,collegeId,collegeTeam,collegeConference,nflTeam,year,overall,round,pick,name,position,height,weight,preDraftRanking,preDraftPositionRanking,preDraftGrade,hometownInfo
534504,49597,277,West Virginia,Big 12,Las Vegas,2016,14,1,14,Karl Joseph,Safety,70,205,24,1,89,"{'city': 'Orlando', 'state': 'FL', 'country': 'USA', 'latitude': '28.5421109', 'longitude': '-81.3790304', 'countyFips': '12095'}"
546053,50247,277,West Virginia,Big 12,Carolina,2016,77,3,14,Daryl Worley,Cornerback,73,204,87,11,74,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'USA', 'latitude': '39.9527237', 'longitude': '-75.1635262', 'countyFips': '42101'}"
518146,49759,277,West Virginia,Big 12,Chicago,2016,113,4,15,Nick Kwiatkoski,Inside Linebacker,74,243,101,3,70,"{'city': 'Bethel Park', 'state': 'PA', 'country': 'USA', 'latitude': '40.3275697', 'longitude': '-80.0394977', 'countyFips': '42003'}"
546046,50424,277,West Virginia,Big 12,Philadelphia,2016,153,5,14,Wendell Smallwood,Running Back,71,208,175,13,57,"{'city': 'Wilmington', 'state': 'DE', 'country': 'USA', 'latitude': '39.7459468', 'longitude': '-75.546589', 'countyFips': '10003'}"
-1042740,50496,277,West Virginia,Big 12,Houston,2016,159,5,20,KJ Dillon,Safety,72,210,162,18,58,"{'city': 'Apopka', 'state': 'FL', 'country': 'USA', 'latitude': '28.6779683', 'longitude': '-81.5115214', 'countyFips': '12095'}"
