collegeAthleteId,nflAthleteId,collegeId,collegeTeam,collegeConference,nflTeam,year,overall,round,pick,name,position,height,weight,preDraftRanking,preDraftPositionRanking,preDraftGrade,hometownInfo
385317,27333,218,Temple,Mid-American,New York,2011,30,1,30,Muhammad Wilkerson,Defensive End,76,315,24,7,91,"{'city': 'Linden', 'state': 'NJ', 'country': 'USA', 'latitude': '40.6220478', 'longitude': '-74.2445902', 'countyFips': '34039'}"
236498,26130,218,Temple,Mid-American,Philadelphia,2011,54,2,22,Jaiquawn Jarrett,Safety,72,198,69,2,78,"{'city': 'Brooklyn', 'state': 'NY', 'country': 'USA', 'latitude': '40.6501038', 'longitude': '-73.9495823', 'countyFips': '36047'}"
