collegeAthleteId,nflAthleteId,collegeId,collegeTeam,collegeConference,nflTeam,year,overall,round,pick,name,position,height,weight,preDraftRanking,preDraftPositionRanking,preDraftGrade,hometownInfo
-1017491,27936,309,Louisiana,Sun Belt,Detroit,2012,85,3,22,Dwight Bentley,Cornerback,70,182,64,7,81,"{'city': 'Pahokee', 'state': 'FL', 'country': 'USA', 'latitude': '26.8200607', 'longitude': '-80.6653351', 'countyFips': '12099'}"
384896,27935,309,Louisiana,Sun Belt,Los Angeles,2012,110,4,15,Ladarius Green,Tight End,78,238,117,5,66,"{'city': 'Pensacola', 'state': 'FL', 'country': 'USA', 'latitude': '30.421309', 'longitude': '-87.2169149', 'countyFips': '12033'}"
