collegeAthleteId,nflAthleteId,collegeId,collegeTeam,collegeConference,nflTeam,year,overall,round,pick,name,position,height,weight,preDraftRanking,preDraftPositionRanking,preDraftGrade,hometownInfo
382320,30149,41,Connecticut,Big East,Jacksonville,2013,64,3,2,Dwayne Gratz,Cornerback,71,201,86.0,12,74,"{'city': 'Piscataway', 'state': 'NJ', 'country': 'USA', 'latitude': '40.5462553', 'longitude': '-74.4660408', 'countyFips': '34023'}"
382327,29310,41,Connecticut,Big East,Las Vegas,2013,66,3,4,Sio Moore,Outside Linebacker,73,245,53.0,4,84,"{'city': 'Apex', 'state': 'NC', 'country': 'USA', 'latitude': '35.7325352', 'longitude': '-78.8505516', 'countyFips': '37183'}"
382312,29199,41,Connecticut,Big East,Tennessee,2013,70,3,8,Blidi Wreh-Wilson,Cornerback,73,195,51.0,6,85,"{'city': 'Edinboro', 'state': 'PA', 'country': 'USA', 'latitude': '41.8742225', 'longitude': '-80.1317236', 'countyFips': '42049'}"
-1008571,30150,41,Connecticut,Big East,Houston,2013,124,4,27,Trevardo Williams,Defensive End,73,241,143.0,18,61,"{'city': 'Bridgeport', 'state': 'CT', 'country': 'USA', 'latitude': '41.1670412', 'longitude': '-73.2048348', 'countyFips': '09001'}"
382341,29306,41,Connecticut,Big East,Houston,2013,201,6,33,Ryan Griffin,Tight End,78,247,,34,30,"{'city': 'Londonderry', 'state': 'NH', 'country': 'USA', 'latitude': '42.8650869', 'longitude': '-71.3739532', 'countyFips': '33015'}"
