collegeAthleteId,nflAthleteId,collegeId,collegeTeam,collegeConference,nflTeam,year,overall,round,pick,name,position,height,weight,preDraftRanking,preDraftPositionRanking,preDraftGrade,hometownInfo
4259979,104441,96,Kentucky,SEC,Las Vegas,2020,80,3,16,Lynn Bowden Jr.,Wide Receiver,71,204,144,24,60,"{'city': 'Youngstown', 'state': 'OH', 'country': 'USA', 'latitude': '41.1035786', 'longitude': '-80.6520161', 'countyFips': '39099'}"
3915252,104207,96,Kentucky,SEC,Detroit,2020,121,4,15,Logan Stenberg,Offensive Guard,78,317,143,7,60,"{'city': 'Madison', 'state': 'AL', 'country': 'USA', 'latitude': '34.6928726', 'longitude': '-86.7511427', 'countyFips': '01089'}"
