collegeAthleteId,nflAthleteId,collegeId,collegeTeam,collegeConference,nflTeam,year,overall,round,pick,name,position,height,weight,preDraftRanking,preDraftPositionRanking,preDraftGrade,hometownInfo
4045161,105438,2641,Texas Tech,Big 12,Philadelphia,2021,123,4,18,Zech McPhearson,Cornerback,71,191,317,38,30,"{'city': 'Columbia', 'state': 'MD', 'country': 'USA', 'latitude': '39.193919550000004', 'longitude': '-76.87477229012376', 'countyFips': '24027'}"
4241844,104887,2641,Texas Tech,Big 12,Buffalo,2021,236,7,8,Jack Anderson,Offensive Guard,77,314,194,14,52,"{'city': 'Frisco', 'state': 'TX', 'country': 'USA', 'latitude': '33.1506744', 'longitude': '-96.8236116', 'countyFips': '48085'}"
